sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
106,95,08,1600.17,356.64,1562.27,1.24
43,99,07,574.67,242.7,529.56,1.5
44,89,07,1028.07,387.54,966.69,1.41
48,49,07,870.75,386.11,800.99,1.5
47,59,07,1964.01,820.25,1825.18,1.45
121,5,08,1795.26,718.19,1689.46,1.4
46,69,07,1596.38,933.44,1460.54,1.46
45,79,07,1345.87,395.4,1293.15,1.32
2,117,09,2213.2,424.56,2174.33,1.21
11,27,09,2199.15,724.9,2093.29,1.36
1,127,09,1345.37,410.27,1285.93,1.36
129,95,08,940.31,309.22,898.06,1.34
12,17,09,1019.77,335.07,971.98,1.36
49,39,07,1287.97,519.98,1198.34,1.45
108,60,07,2476.03,762.62,2357.54,1.37
109,50,07,536.58,238.12,495.08,1.48
46,111,07,1107.77,443.6,1038.71,1.41
47,101,07,1388.17,588.18,1292.14,1.44
44,131,07,787.79,368.5,723.06,1.48
105,90,07,1465.32,611.64,1377.14,1.4
45,121,07,471.81,283.08,405.83,1.72
106,80,07,1386.75,439.14,1326.43,1.34
43,141,07,877.81,332.94,824.57,1.42
107,70,07,1640.84,638.58,1527.91,1.46
84,80,08,560.56,206.48,526.37,1.42
87,50,08,2050.07,580.17,1974.25,1.31
85,70,08,1718.83,675.08,1606.68,1.43
86,60,08,1214.1,388.82,1158.73,1.35
10,27,08,1591.67,295.82,1566.96,1.19
1,117,08,1827.68,443.77,1778.86,1.26
83,90,08,1536.43,544.97,1460.29,1.36
11,17,08,1184.63,476.31,1107.84,1.43
2,107,08,2598.61,639.1,2511.81,1.31
89,30,08,2053.57,600.7,1971.61,1.33
100,10,07,2042.6,579.64,1963.17,1.33
88,40,08,1567.9,571.63,1476.22,1.41
92,34,08,1450.55,359.2,1408.79,1.27
118,117,09,1974.22,811.63,1837.16,1.45
119,107,09,1348.24,512.2,1254.75,1.47
91,44,08,1586.82,506.88,1515.48,1.35
117,127,09,2312.68,589.46,2241.19,1.28
27,71,07,1633.68,581.07,1545.12,1.39
