-114.314945,52.085213,"Spruce View Gas Bar","914 21st st T0M 1V0 Spruce View ab - myLPG.eu"
-106.645187,52.08367,"Saskatoon Gas Bar - Stonebridge","106 Stonebridge Blvd S7T 0J1 Saskatoon sk - myLPG.eu"
-113.93682135449,52.027041352386,"Innisfail Gas Bar","4303 50th st T4G 1P7 Innisfail ab - myLPG.eu"
-110.771729,52.00685,"Gateway Junction Gas","4812 47 st & Highway 12 T0C 1B0 Consort ab - myLPG.eu"
-116.74580926061,51.973321311274,"The Crossing Resort Service Station","Highway 93 And  Ab-11 T0L 1E0 Improvement District No. 9 ab - myLPG.eu"
-102.67268,51.956581,"Norquay Gas Bar","13 Highway 49 e S0A 2V0 Norquay sk - myLPG.eu"
-107.128413,51.926357,"Delisle Gas Bar","401 3rd st e S0L 0P0 Delisle sk - myLPG.eu"
-114.426887,51.882668,"Eagle Hill Gas Bar","34002 Range rd 40 T0M 1C0 Eagle Hill ab - myLPG.eu"
-105.033257,51.845512,Esso,"Highway 16 & Main st S0K 2M0 Lanigan sk - myLPG.eu"
-114.113657,51.795526,"Olds Gas Bar","5330 46th st T4H 1B8 Olds ab - myLPG.eu"
-105.746745,51.767162,"Young Gas Bar And Agro","301 1st Ave S0K 4Y0 Young sk - myLPG.eu"
-104.179145,51.765225,"Theodore Gas Bar","315 Yellowhead Hwy S0A 4C0 Theodore sk - myLPG.eu"
-104.172506,51.764578,"Wynyard Gas Bar","581 s Service rd S0A 4T0 Wynyard sk - myLPG.eu"
-105.469635,51.672288,"Watrous Gas Bar","104 1st Ave w S0K 4T0 Watrous sk - myLPG.eu"
-114.121625,51.663371,"Feeg’s Propane Ltd","1002 Bypass rd T0M 0W0 Didsbury ab - myLPG.eu"
-121.300904,51.632369,"Cariboo Supply & Marine","880 Alpine V0K 2E0 100 Mile House bc - myLPG.eu"
-113.494179,51.589886,"Linden Cardlock","701 Central Ave w T0M 1J0 Linden ab - myLPG.eu"
-101.90632562474,51.56446694045,"Kamsack Gas Bar","695 Railway st S0A 1S0 Kamsack sk - myLPG.eu"
-114.096765,51.564235,"Carstairs Gas Bar","404 9th Ave s T0M 0N0 Carstairs ab - myLPG.eu"
-108.00070583334,51.547636062562,"Rosetown Gas Bar","308 Highway 7 w S0L 2V0 Rosetown sk - myLPG.eu"
-102.668217,51.489534,"Tempo - Good Spirit Market Inc","Highway 229 S0A 0L0 Canora sk - myLPG.eu"
-107.062302,51.488001,"Outlook Gas Bar","402 Saskatchewan Ave S0L 2N0 Outlook sk - myLPG.eu"
